10225,BAHADURGARH,Jhajjar,Bahadurgarh,HARYANA,0101000020E61000006F80F47F8B3B534002B6CC667BB03C40
10226,BALLABGARH,Faridabad,Ballabgarh,HARYANA,0101000020E61000008971F49FCA545340DAB524E5F4533C40
10227,BAPOLI,Panipat,Bapoli,HARYANA,0101000020E6100000237AF4FF794553409A2F2F4B3B563D40
10228,BARARA,Ambala,Barara,HARYANA,0101000020E6100000967CF4FF7C425340A2836B81C7363E40
10229,BARWALA HISAR,Hisar,Barwala,HARYANA,0101000020E610000021A7F49F16FA52409C113D0AC75D3D40
10230,BARWALA PANCHKULA APMC,Panchkula,Barwala,HARYANA,0101000020E6100000DE80F4AFA73A534086BFA86528B03E40
10231,BASS,Hisar,Bass,HARYANA,0101000020E6100000FC9BF4FFDF0C5340FCC54B3A971B3D40
10232,BEHAL,Bhiwani,Bhiwani,HARYANA,0101000020E6100000019FF454EA075340680CA61BC1C93C40
10233,BERI,Jhajjar,Beri,HARYANA,0101000020E6100000378EF4AF08255340F4B16D8BF3B33C40
10234,BHATTU KALAN APMC,Fatehabad,Bhattukalan,HARYANA,0101000020E610000031BDF47F78D652401808CFF3EA603D40
10235,BHIWANI,Bhiwani,Bhiwani,HARYANA,0101000020E6100000429FF4BFE80753409BAC2757C2C93C40
10236,BHUNA,Fatehabad,Bhuna,HARYANA,0101000020E6100000BFAEF47F25ED524025E9CFE219883D40
10237,CH DADRI,Charkhi Dadri,Charkhi Dadri,HARYANA,0101000020E61000006899F48F691153407B87454085973C40
10238,CHEEKA,Kaithal,Guhla,HARYANA,0101000020E61000005097F4BA671553404EE02973E40B3E40
10239,CHHACHHRAULI,Yamuna Nagar,Chhachhrauli,HARYANA,0101000020E6100000DF6FF4DFF15653408DDCDC4DAD3E3E40
10240,DABWALI,Sirsa,Dabwali,HARYANA,0101000020E61000009FD7F47F1EA95240216E10F211D53D40
10241,DHAND,Kaithal,Kaithal,HARYANA,0101000020E6100000028CF431A2275340EAAE6E7DCBE13D40
10242,DING,Sirsa,Sirsa,HARYANA,0101000020E610000082C0F49DE7D05240B49F0A3F26753D40
10243,ELLANABAD,Sirsa,Sirsa,HARYANA,0101000020E6100000E4D6F48E4AAA5240DB8DE51536723D40
10244,FARIDABAD,Faridabad,Faridabad,HARYANA,0101000020E61000003E71F494995453405722FB10B06D3C40
10245,FARRUKHNAGAR,Gurugram,Farrukhnagar,HARYANA,0101000020E61000005884F4BF61345340D762A7FB08723C40
10246,FATEHABAD,Fatehabad,Fatehabad,HARYANA,0101000020E610000019B9F4FF69DD5240E0CB46E049823D40
10247,FEROZPUR JHIRKA APMC,Mewat (Nuh),Ferozpur Jhirka,HARYANA,0101000020E6100000B27CF4EF52405340371277C0781A3C40
10248,GANAUR,Sonipat,Ganaur,HARYANA,0101000020E6100000E67CF4FF14415340138E9FDDCF203D40
10249,GHARAUNDA,Karnal,Gharaunda,HARYANA,0101000020E6100000BD7EF4E75C3E5340EB76E83B1A8B3D40
10250,GOHANA,Sonipat,Gohana,HARYANA,0101000020E61000009789F4FF0A2D5340568E8B540A223D40
10251,GURGAON,Gurugram,Gurgaon,HARYANA,0101000020E6100000707DF4FF6E41534044F9FEEFE4743C40
10252,HANSI,Hisar,Hansi,HARYANA,0101000020E61000000FA5F41B4BFE5240EE6DF0B3081B3D40
10253,HASSANPUR,Palwal,Hasanpur,HARYANA,0101000020E6100000C56AF4FF7D5F5340DF8AC398DFF53B40
10254,HATHIN,Palawal,Hathin,HARYANA,0101000020E6100000D774F47F874E53408135D85391073C40
10255,HISAR APMC,Hisar,Hisar,HARYANA,0101000020E6100000C4AEF4FFC2ED52407A760BEADC2C3D40
10256,HODAL,Palwal,Hodal,HARYANA,0101000020E6100000626FF4FF48585340F538CBADB8E53B40
10257,INDRI,Karnal,Indri,HARYANA,0101000020E6100000B97BF42F0143534086C7885961E03D40
10258,ISMAILABAD,Kurukshetra,Ismailabad,HARYANA,0101000020E6100000E289F47F052B5340426A194858203E40
10259,ISRANA APMC,Panipat,Panipat,HARYANA,0101000020E61000000B8274886038534064656F30DA4F3D40
10260,JAGADHRI APMC,Yamuna Nagar,Jagadhari,HARYANA,0101000020E6100000B372F4FF7B52534078C4DACE9F2A3E40
10261,JAKHAL,Fatehabad,Jakhal,HARYANA,0101000020E61000001BABF4C799F45240A3D6BFC34ACD3D40
10262,JHAJJAR,Jhajjar,Jhajjar,HARYANA,0101000020E6100000D68AF400582A534026613C73079A3C40
10263,JIND,Jind,Jind,HARYANA,0101000020E6100000C597F48BA6145340611D59DD0B4A3D40
10264,JUI,Bhiwani,Bhiwani,HARYANA,0101000020E6100000B1A6F4B1C6FB5240F34DB1238AA13C40
10265,JULANA,Jind,Julana,HARYANA,0101000020E61000008994F4E7F9195340F1DDADF4AB233D40
10266,JUNDLA,Karnal,Karnal,HARYANA,0101000020E6100000DD8274F5303753409840DBAAFCA63D40
10267,KAITHAL,Kaithal,Kaithal,HARYANA,0101000020E6100000D994F4865B195340EC8CE6388FC93D40
10268,KALANWALI,Sirsa,Sirsa,HARYANA,0101000020E610000062CBF4F7BEBD5240D617C80B78D33D40
10269,KALAYAT,Kaithal,Kaithal,HARYANA,0101000020E61000005C9B74EA180F5340F903ABD2A2AD3D40
10270,KANINA APMC,Mohindergarh,Narnaul,HARYANA,0101000020E61000004E98F48157135340AB3EC33D9F523C40
10271,KARNAL,Karnal,Karnal,HARYANA,0101000020E6100000187EF41BFB3E53404432E2841FA83D40
10272,KHARKHODA,Sonipat,Kharkhoda,HARYANA,0101000020E6100000F480F43F183A5340D9DF124F65E03C40
10273,KOSLI APMC,Rewari,Kosli,HARYANA,0101000020E61000000392F4B9E71D5340822CD956AC6A3C40
10274,LADWA,Kurukshetra,Ladwa,HARYANA,0101000020E6100000A77BF43B4F4353403788174856FE3D40
10275,LOHARU,Bhiwani,Loharu,HARYANA,0101000020E61000003AABF47F4CF3524005E4ED0D3D6C3C40
10276,MADLAUDA,Panipat,Panipat,HARYANA,0101000020E61000007F84F43000345340004AE5335F673D40
10277,MEHAM APMC,Rohtak,Meham,HARYANA,0101000020E61000002F98F4779D135340B7EA3C1A32F73C40
10278,MOHINDERGARH APMC,Mohindergarh,Mahendragarh,HARYANA,0101000020E6100000B59EF4D5FE085340B48BCC29D9453C40
10279,MOHNA,Faridabad,Mohana,HARYANA,0101000020E61000008C6CF47F975C5340C296F5CF2C393C40
10280,MULLANA,Ambala,Ambala,HARYANA,0101000020E61000009C7BF4DABE43534029FEE3CB63443E40
10281,MUSTAFABAD,Yamuna Nagar,Mullana,HARYANA,0101000020E6100000C076F43F604C5340B9DF416E83393E40
10282,NARAINGARH APMC,Ambala,Ambala,HARYANA,0101000020E61000001879F477D24753401D014E66687A3E40
10283,NARNAUL APMC,Mohindergarh,Narnaul,HARYANA,0101000020E61000009E9FF4F07B075340498E1CA5760B3C40
10284,NARNAUND,Hisar,Hansi,HARYANA,0101000020E6100000E59EF4AFBB08534084552992E0383D40
10285,NARWANA,Jind,Narwana,HARYANA,0101000020E6100000CC9FF4D3D50653409DDA304B4D963D40
10286,NIGDHU APMC,Karnal,Nilokheri,HARYANA,0101000020E6100000B987F4DF642F534039771C2407D63D40
10287,NILOKHERI APMC,Karnal,Nilokheri,HARYANA,0101000020E61000007680F46D703B5340992A7279EAD53D40
10288,NISSING,Karnal,Nissang,HARYANA,0101000020E61000008B86F4DB66315340B93EFC7789B23D40
10289,NUH APMC,Mewat (Nuh),Nuh,HARYANA,0101000020E61000000A7EF4FF60405340450924EFDE193C40
10290,PAI APMC,Kaithal,Kaithal,HARYANA,0101000020E61000008A8FF433B5215340A804312B83B43D40
10291,PALWAL,Palwal,Palwal,HARYANA,0101000020E61000005E71F47F085553402BFE3F561A243C40
10292,PANCHKULA APMC,Panchkula,Panchkula,HARYANA,0101000020E6100000C67DF47FC33F53404366268119AF3E40
10293,PANIPAT,Panipat,Panipat,HARYANA,0101000020E6100000027FF4831B3E5340F409FD45A25D3D40
10294,PATAUDI,Gurugram,Pataudi,HARYANA,0101000020E6100000F685F47FE031534058E1E32841523C40
10295,PEHOWA,Kurukshetra,Pehowa,HARYANA,0101000020E6100000958DF47D2B255340AC59AD5821FB3D40
10296,PILLUKHERA,Jind,Jind,HARYANA,0101000020E61000003891F4B0B21F5340E2816C7D465A3D40
10297,PIPLI APMC,Kurukshetra,Thanesar,HARYANA,0101000020E61000007581F429893953401796B94689F93D40
10298,PUNDRI,Kaithal,Kaithal,HARYANA,0101000020E6100000CE8E74A0B723534001BE231B20C53D40
10299,PUNHANA APMC,Mewat (Nuh),Punhana,HARYANA,0101000020E61000002B77F4FF194B5340ABA4D01F32DF3B40
10300,RADAUR,Yamuna Nagar,Radaur,HARYANA,0101000020E61000008478F4FF0B4A5340FC3CB591BB063E40
10301,RAIPUR RANI APMC,Panchkula,Raipur Rani,HARYANA,0101000020E6100000E07DF47F963F5340540C7D494F873E40
10302,RANIA,Pali,Rania,HARYANA,0101000020E6100000D8D0F4BB03B55240E2C3ACA8C9853D40
10303,RATIA,Fatehabad,Ratia,HARYANA,0101000020E6100000E07DF47F963F5340540C7D494F873E40
10304,REWARI,Rewari,Rewari,HARYANA,0101000020E6100000B68CF4E9082753400FD815F217303C40
10305,ROHTAK,Rohtak,Rohtak,HARYANA,0101000020E6100000608EF41D7D2453400B6A622D33E33C40
10306,SADHAURA APMC,Yamuna Nagar,Sadhaura,HARYANA,0101000020E6100000E07DF47F963F5340540C7D494F873E40
10307,SAFIDON,Jind,Saﬁdon,HARYANA,0101000020E6100000448AF4337F2A5340372B7B5CCF693D40
10308,SAMALKHA,Panipat,Samalkha,HARYANA,0101000020E61000004580F475773B53408EA75DC8169D3D40
10309,SAMPLA,Rohtak,Sampla,HARYANA,0101000020E6100000AA86F47FA53053405EC4D842D8D03C40
10310,SHAHBAD,Kurukshetra,Shahbad Tehsil,HARYANA,0101000020E61000002682F45351385340A317FEE6782A3E40
10311,SHAHZADPUR APMC,Ambala,Shahzadpur,HARYANA,0101000020E61000003D7DF4FFC84153406C9E9FEBA5713E40
10312,SIRSA,Sirsa,Sirsa,HARYANA,0101000020E610000076C9F429A7C15240FF41D7B2488D3D40
10313,SIWAN,Kaithal,Siwan,HARYANA,0101000020E6100000F997F4BF3614534078D34BC730E93D40
10314,SIWANI,Bhiwani,Siwani,HARYANA,0101000020E61000009AB3F4E56BE65240DF16689CD3E83C40
10315,SOHNA,Gurugram,Sohna,HARYANA,0101000020E6100000C97AF4FFC5445340F83984590F3F3C40
10316,SONEPAT,Sonipat,Sonipat,HARYANA,0101000020E6100000307DF4FF6E4153401B21E5E764FE3C40
10317,TARAORI,Karnal,Taraori,HARYANA,0101000020E61000002480F47F313B53401EE4AC8487CC3D40
10318,TAURU APMC,Mewat (Nuh),Tauru,HARYANA,0101000020E6100000C67FF47F203D5340E4394C75C4353C40
10319,THANESAR,Kurukshetra,Thanesar,HARYANA,0101000020E61000002184F4B7EF35534076C59AE67DF43D40
10320,TIGAON,Faridabad,Tigaon,HARYANA,0101000020E61000005471F4CFB9535340F7002A774F673C40
10321,TOHANA,Fatehabad,Tohana,HARYANA,0101000020E610000088A8F4FFA8F8524034D102C33FB63D40
10322,TOSHAM,Bhiwani,Tosham,HARYANA,0101000020E61000002DA7F4FF97FA524001F0F40665DE3C40
10323,UCHANA,Jind,Narwana,HARYANA,0101000020E6100000549DF4FFD10B5340F1144DEA0B783D40
10324,UKLANA APMC,Hisar,Uklana,HARYANA,0101000020E610000088A8F4FFA8F85240862E5DCF1F843D40
10325,YAMUNA NAGAR APMC,Yamuna Nagar,Yamunanagar,HARYANA,0101000020E61000001473F4AE915153407BD5D3D0D9203E40
10326,BAIJNATH,Kangra,Baijnath,HIMACHAL PRADESH,0101000020E61000009F8BF4F6082953409C6B8ADFD3054040
10327,BANDROL,Kullu,Kullu,HIMACHAL PRADESH,0101000020E61000002979F43F28485340FE6502463B034040
10328,BHATTAKUFAR DHALLI,Shimla,Shimla (urban),HIMACHAL PRADESH,0101000020E6100000FD75F419584D534059F9F23D11193F40
10329,BHUNTAR,Kullu,Kullu,HIMACHAL PRADESH,0101000020E6100000A878F4FE4B4753407DDC10E7EEF63F40
10330,CHAILCHOWK,Mandi,Chachyot,HIMACHAL PRADESH,0101000020E6100000697DF41A4640534092B3406C5A913F40
10331,CHAMBA,Chamba,Chamba,HIMACHAL PRADESH,0101000020E61000004F7FB90CBB0753401DDE76AC8D484040
10332,DHALLI SHIMLA,Shimla,Shimla (urban),HIMACHAL PRADESH,0101000020E61000000776F41F254D5340B9E5AE78D11A3F40
10333,DHANOTU,Mandi,Sundarnagar,HIMACHAL PRADESH,0101000020E61000003482F4CEE4385340EDE48824A6873F40
10335,FRUIT MANDI SOLAN,Solan,Solan,HIMACHAL PRADESH,0101000020E610000042E95651374653404E21E906A5E93E40
10336,HAMIRPUR,Hamirpur,Hamirpur,HIMACHAL PRADESH,0101000020E61000003770B918E0215340D2CA3ABDD3AC3F40
10337,KANGRA,Kangra,Kangra,HIMACHAL PRADESH,0101000020E61000004A79B998CA115340BA5A1349EA0C4040
10338,KANGRA JASSOUR,Kangra,Nagrota Bagwan,HIMACHAL PRADESH,0101000020E6100000B6A9F48AA7F65240FED31BA24E244040
10339,KHARAPATHAR,Shimla,Jubbal,HIMACHAL PRADESH,0101000020E61000002566F4072268534044D60F451F1E3F40
10340,MANDI,Mandi,Mandi,HIMACHAL PRADESH,0101000020E6100000D87FF44D083C534000A3D27904B03F40
10341,MEHANDLI,Shimla,Rohru,HIMACHAL PRADESH,0101000020E6100000FE94F41BA91853404077DC6918813F40
10342,PALAMPUR,Kangra,Palampur,HIMACHAL PRADESH,0101000020E61000004CFF56C78A225340BDA1EE65380E4040
10343,PAONTA SAHIB,Sirmaur,Paonta Sahib,HIMACHAL PRADESH,0101000020E610000077D5569C7F6753405E0D470731703E40
10344,PARALA,Shimla,Theog,HIMACHAL PRADESH,0101000020E61000005EA6A53ABA595340CECB897345183F40
10345,PATIKUHAL,Kullu,Kullu,HIMACHAL PRADESH,0101000020E61000007258B906CB485340F92E7870C60C4040
10346,ROHRU,Shimla,Rohru,HIMACHAL PRADESH,0101000020E610000076995D900E7053404DA81ABAFE333F40
10347,SANTOSHGARH,Una,Una,HIMACHAL PRADESH,0101000020E6100000B997F4EB73145340B9F440EF725A3F40
10348,SOLAN PARWANOO,Solan,Solan,HIMACHAL PRADESH,0101000020E6100000DF7EF4BF853D53401E4F65E94AD63E40
10349,TAKOLI,Mandi,Mandi,HIMACHAL PRADESH,0101000020E61000003976F4FC2A4C5340A6999411B4CB3F40
10350,TAPRI,Shimla,Nichar,HIMACHAL PRADESH,0101000020E6100000C053F4A529865340DB4FA63381843F40
10351,UNA,Una,Una,HIMACHAL PRADESH,0101000020E6100000EC99F44CAD1053403BA501EDF4773F40
10352,ANANTNAG,Anantnag,Anantnag,JAMMU AND KASHMIR,0101000020E610000049C4F47FA3C95240F4962363F9DB4040
10353,CHARARISHARIEF,Chararisharief,Chararisharief,JAMMU AND KASHMIR,0101000020E6100000F5D1F40D3BB35240768ACC1466F34040
10354,HANDWARA,Handwara,Handwara,JAMMU AND KASHMIR,0101000020E6100000C3E5F411D0925240CB770626FF324140
10355,KATHUA,Kathua,Kathua,JAMMU AND KASHMIR,0101000020E61000002ABAF43B99DB52409391A8A2C82A4040
10356,KULGAM,Kulgam,Kulgam,JAMMU AND KASHMIR,0101000020E610000082C9F4FDC3C1524096950F19D7D24040
10357,NARWAL,Jammu,Jammu,JAMMU AND KASHMIR,0101000020E6100000D7CEF4AD86B852409F469976735B4040
10358,PARIMPORA SGR,Srinagar,Srinagar (North),JAMMU AND KASHMIR,0101000020E610000033D374E8A6B052409B1EE475870C4140
10359,PULWAMA,Pulwama,Pulwama,JAMMU AND KASHMIR,0101000020E6100000A5CDF42B25BA52406CC9BF3BF3F04040
10360,SHOPIAN,Shopian,Shopian,JAMMU AND KASHMIR,0101000020E610000027D0F4BD78B65240B3015DFB25E04040
10361,SOPORE,Sopore,Sopore,JAMMU AND KASHMIR,0101000020E610000097DFF4D5D59B524016B989DB1C244140
10362,UDHAMPUR,Udhampur,Udhampur,JAMMU AND KASHMIR,0101000020E6100000FEC4F408A3C85240CCA11B8585744040
10363,BOKARO,Bokaro,Chas,JHARKHAND,0101000020E61000002320F3FFAC885540651A9569CBAA3740
10364,CHAIBASA,West Singhbhum,Chaibasa,JHARKHAND,0101000020E6100000C02DF3A35A735540E7B05D59198C3640
10365,CHAKULIA,East Singhbhum,Chakulia,JHARKHAND,0101000020E61000009709F3F419AE5540219D82C4C1773640
10366,DALTENGANJ,Palamu,Daltenganj,JHARKHAND,0101000020E6100000F06EF383530455404E4D5E50A40F3840
10367,DEOGHAR,Deoghar,Deodar,JHARKHAND,0101000020E6100000580AF3FF0FAD554042002C2A9F8E3840
10368,DHANBAD,Dhanbad,Dhanbad-Cum-Kenduadih-Cum-Jagata,JHARKHAND,0101000020E6100000D714F3FF219B5540677191EDC2C73740
10369,DUMKA,Dumka,Dumka,JHARKHAND,0101000020E6100000DAF4F2FFEBD05540DA52CD1FE34F3840
10370,GARHWA,Garhwa,Garhwa,JHARKHAND,0101000020E6100000BA498416B4F354403500C55F30273840
10371,GRIDIH,Giridih,Giridih,JHARKHAND,0101000020E6100000221EF3FF4F8B5540C5FE0D3F73523840
10372,GUMLA,Gumla,Gumla,JHARKHAND,0101000020E6100000F15CF33FC4225540EA81635AA00A3740
10373,HAZARIBAGH,Hazaribagh,Hazaribagh,JHARKHAND,0101000020E6100000DC3CF3FF0959554029C73B4D57F73740
10374,JAMSHEDPUR,East Singhbhum,Golmuri-Cum-Jugsalai,JHARKHAND,0101000020E6100000951DF3D8DE8C5540025595078FC43640
10375,KODERMA,Koderma,Koderma,JHARKHAND,0101000020E61000009434F3FF3866554015DF19053B783840
10376,LOHARDAGA,Lohardaga,Lohardaga,JHARKHAND,0101000020E61000005B58F37FE52A55407B1B6534EA6C3740
10377,PAKUR,Pakur,Pakaur,JHARKHAND,0101000020E610000068DEF2FF02F655408967F3DE70A23840
10378,PANDRA RANCHI,Ranchi,Ratu,JHARKHAND,0101000020E61000004141F3D4E15155402E468B3D64633740
10379,Ramgarh,Ramgarh,Ramgarh,JHARKHAND,0101000020E61000002438F3FF6B6055405BDF292522A13740
10380,SAHEBGANJ,Sahebganj,Sahebganj,JHARKHAND,0101000020E6100000E4E6F25FA1E85540B32700F64C3D3940
10381,SIMDEGA,Simdega,Simdega,JHARKHAND,0101000020E6100000525DF37FA22255408D03DF0DB2963640
10382,APMC CHINCHOLI,Kalaburagi,Chicholi Tahsil,KARNATAKA,0101000020E6100000E2449FA2A95A5340F5E9D0509D763140
10383,APMC KALBURGI,Kalaburagi,Kalaburagi,KARNATAKA,0101000020E610000068F3C626B73553403EF9F1EEBA593140
10384,ARWM MUVATTUPUZHA,Ernakulam,Muvattupuzha,KERALA,0101000020E61000009BFD56031F255340302B89354EFC2340
10385,ARWM NEDUMANGAD,Thiruvananthapuram,Nedumangad,KERALA,0101000020E6100000E77DF45C314053401634D78298342140
10386,ARWM SULTAN BARTHERY,Wayanad,Sulthan,KERALA,0101000020E61000002DCBE079731053405AFAC6DFF5522740
10387,AUWM ANAYARA,Thiruvananthapuram,Thiruvananthapuram,KERALA,0101000020E61000006881F4B8BD395340F27F2CA57E052140
10388,AUWM MARADU,Ernakulam,Ernakulam,KERALA,0101000020E61000001C98743C85145340600D89D0F8DA2340
10389,AUWM VENGERI,Kozhikode,Kozhikode,KERALA,0101000020E61000003A8CB9429AF252402A8D0034B9972640
10390,AGAR,Agar Malwa,Agar Tahsil,MADHYA PRADESH,0101000020E61000008DA3F43F9D00534017A29B3039B63740
10391,ALIRAJPUR,Alirajpur,Alirajpur Tehsil,MADHYA PRADESH,0101000020E610000090E2F4A03C975240A714FBE4874D3640
10392,AMARPATAN,Satna,Amarpatan Tahsil,MADHYA PRADESH,0101000020E61000001CE6F359FA3C54402103CA4C38523840
10393,ANUPPUR,Anuppur,Anuppur Tehsil,MADHYA PRADESH,0101000020E61000003ECAF33D6E6C5440F65464D4AD203740
10394,ARON,Guna,Aron Tahsil,MADHYA PRADESH,0101000020E6100000F46CF477555B534044268A89EE5E3840
10395,ASHOKNAGAR,Ashok Nagar,Ashoknagar Tahsil,MADHYA PRADESH,0101000020E6100000745DF4FF57765340D4A0FAD039883840
10396,ASHTA,Sehore,Ashta Tahsil,MADHYA PRADESH,0101000020E61000006C87F46FA82E53406AEF9604B7FE3640
10397,BADA MALHERA,Chhatarpur,Bada Malhera Tahsil,MADHYA PRADESH,0101000020E61000002F26F45388D35340BBBC4F5B4A903840
10398,BADARWAS,Shivpuri,Badarwas Tahsil,MADHYA PRADESH,0101000020E61000006468F4738C645340642151A514FA3840
10399,BADNAGAR,Ujjain,Badnagar Tahsil,MADHYA PRADESH,0101000020E610000011BCF4FFC9D752405FD22620C4083740
10400,BADNAWAR,Dhar,Badnawar Tahsil,MADHYA PRADESH,0101000020E610000041B9F4FFB5DC5240789EEE1980113740
10401,BAIKUNTHPUR,Rewa,Baikunthpur Tahsil,MADHYA PRADESH,0101000020E6100000EED4F39E3D5A5440D8202DBB8FBA3840
10402,BALAGHAT,Balaghat,Balagat Tahsil,MADHYA PRADESH,0101000020E61000006103F430BD0C544020E7363556C83540
10403,BANKHEDI,Hoshangabad,Hoshangabad Tahsil,MADHYA PRADESH,0101000020E6100000DD42F4AE6DA253409900064B16C63640
10404,BARELI,Raisen,Baraily Tahsil,MADHYA PRADESH,0101000020E6100000D04EF44BF38E534088ECBC2738FE3640
10405,BARWANI,Barwani,Barwani Tahsil,MADHYA PRADESH,0101000020E610000031CEF4BD75B952401312D4A4CD0B3640
10406,BEOHARI,Shahdol,Beohari Tahsil,MADHYA PRADESH,0101000020E61000001FD673D9575854400A7A06181B043840
10407,BERASIA,Bhopal,Berasia Tahsil,MADHYA PRADESH,0101000020E6100000786DF4FF9F5B534074B338C236A13740
10408,BETUL,Betul,Betul Tahsil,MADHYA PRADESH,0101000020E6100000675BF45FA979534078B3EE71C1E93540
10409,BHIND,Bhind,Bhind Tahsil,MADHYA PRADESH,0101000020E6100000D438F44BCFB253402F5872C3158C3A40
10410,BIAORA,Rajgarh,Biaora Tahsil,MADHYA PRADESH,0101000020E610000093062694BE3953408719E19D58E93740
10411,BINA,Bina,Bina Tahsil,MADHYA PRADESH,0101000020E6100000E352F4FF8E8A5340D683C17D563C3840
10412,BURHANPUR,Burhanpur,Burhanpur Tahsil,MADHYA PRADESH,0101000020E6100000E19AF4FFCE0E5340DAF42EAF024E3540
10413,CHAKGHAT,Rewa,Teonthar Tahsil,MADHYA PRADESH,0101000020E6100000EAC8F3892F6E5440D746AB6B700B3940
10414,CHAURAI,Chhindwara,Chaurai Tahsil,MADHYA PRADESH,0101000020E61000002B28F4E9F5CF5340C1C77628B30D3640
10415,CHHAPARA,Seoni,Chhapara Tahsil,MADHYA PRADESH,0101000020E61000001B1CF4CCFFE2534051C42A940F643640
10416,CHHATARPUR,Chhatarpur,Chhatarpur Tahsil,MADHYA PRADESH,0101000020E6100000281AF48C4BE65340837B29A505E23840
10417,CHHINDWARA,Chhindwara,Chhindwara Tahsil,MADHYA PRADESH,0101000020E6100000D331F45FEBBE534014C3D0448F143640
10418,DABRA,Gwalior,Dabhra Tahsil,MADHYA PRADESH,0101000020E6100000984A743394955340DE1E484A4EE33940
10419,DALAUDA,Mandsaur,Mandsaur Tahsil,MADHYA PRADESH,0101000020E6100000BCC6F4272CC6524062ADFD3525F23740
10420,DAMOH,Damoh,Damoh Tahsil,MADHYA PRADESH,0101000020E6100000971EF4FF1BDF534082C1715E9AB93740
10421,DATIA,Datia,Datia Tahsil,MADHYA PRADESH,0101000020E6100000B545F4FFB79D53409C08F91882B83940
10422,DEORI,Sagar,Deori Tahsil,MADHYA PRADESH,0101000020E6100000EA30F44689C153401D579A4A1F663740
10423,DEWAS,Dewas,Dewas Tahsil,MADHYA PRADESH,0101000020E610000067A2F4FF61035340007ECB3D34FA3640
10424,DHAR,Dhar,Dhar Tahsil,MADHYA PRADESH,0101000020E610000084BEF4C9E6D2524069A9D70358983640
10425,GADARWARA,Narsinghpur,Narsimhapur Tahsil,MADHYA PRADESH,0101000020E6100000F439F4BD7CB15340487F1257F1EA3640
10426,GANJ BASODA,Vidisha,Basoda Tahsil,MADHYA PRADESH,0101000020E6100000C958F491EB7D5340CA49A6FC9CE33740
10427,GARHAKOTA,Sagar,Garhakota Tahsil,MADHYA PRADESH,0101000020E6100000EB2BF47751C8534075B5629F06C33740
10428,GAUTAMPURA,Indore,Indore Tahsil,MADHYA PRADESH,0101000020E61000008BB6F47874E15240482E57BE9EFB3640
10429,GOTEGAON,Narsinghpur,Gotegaon Tahsil,MADHYA PRADESH,0101000020E6100000CC1E742B07DF5340D023EC8EAF0A3740
10430,GUNA,Guna,Guna Tahsil,MADHYA PRADESH,0101000020E6100000B271F4FF3D54534064F774B7F4A53840
10431,HANUMANA,Rewa,Hanumana Tahsil,MADHYA PRADESH,0101000020E6100000D9BAF3AD998554401086350617C63840
10432,HARDA,Harda,Harda Tahsil,MADHYA PRADESH,0101000020E6100000B879F4E7454653405DC932C822583640
10433,HARPALPUR,Chhatarpur,Nowgong Tahsil,MADHYA PRADESH,0101000020E6100000A024F4E044D553400AC612174D4A3940
10434,HARSUD,Khandwa,Harsud Tahsil,MADHYA PRADESH,0101000020E6100000FA89F4273F2B534069E274087FF83540
10435,INDORE,Indore,Indore Tahsil,MADHYA PRADESH,0101000020E61000007CAAF45D99F55240E8C5D5D518BB3640
10436,ITARSI,Hoshangabad,Hoshangabad Tahsil,MADHYA PRADESH,0101000020E61000004060F47FCE705340A2A86DA7899C3640
10437,JABALPUR,Jabalpur,Jabalpur Tahsil,MADHYA PRADESH,0101000020E6100000020BF4BA8BFF534091CC87DC10483740
10438,JABERA,Damoh,Jabera Tahsil,MADHYA PRADESH,0101000020E61000001C17F4DB33EB5340522E0F1693903740
10439,JAORA,Ratlam,Jaora Tahsil,MADHYA PRADESH,0101000020E6100000C4C2F47F27CD5240D31D48C79FAF3740
10440,JHABUA,Jhabua,Jhabua Tahsil,MADHYA PRADESH,0101000020E6100000E1D9F4CE77A65240E0FA1B69A1C33640
10441,JOBAT,Alirajpur,Jobat Tehsil,MADHYA PRADESH,0101000020E61000000CDBF41BC4A352401E5C0FF8926A3640
10442,KARERA,Shivpuri,Karera Tahsil,MADHYA PRADESH,0101000020E6100000655174277F89534082D738ABA2743940
10443,KAROND,Bhopal,Karon,MADHYA PRADESH,0101000020E6100000566EF4AFC4595340905BB76AF44B3740
10444,KASRAWAD,Khargone,Kasrawad Tahsil,MADHYA PRADESH,0101000020E6100000F0B2F4E3E5E65240AA616370931E3640
10445,KATANGI,Balaghat,Katangi Tahsil,MADHYA PRADESH,0101000020E61000006812F47FC3F35340852CB86954C43540
10446,KATNI,Katni,Katni,MADHYA PRADESH,0101000020E610000060FCF319AB175440AB31EEB7ECDD3740
10447,KHANDWA,Khandwa,Pandhana Tahsil,MADHYA PRADESH,0101000020E6100000A996F4FF30165340728DE3E819D23540
10448,KHARGONE,Khargone,Khargone Tahsil,MADHYA PRADESH,0101000020E6100000DFB2F49F47E75240CE31F2078DD03540
10449,KHATEGAON,Dewas,Khategaon Tahsil,MADHYA PRADESH,0101000020E61000008181F4EFA439534021D2E4EEE2983640
10450,KHETIYA,Khargone,Pansemal Tahsil,MADHYA PRADESH,0101000020E6100000C8D9F42CB1A55240F6DD270B3CAB3540
10451,KHIRKIYA,Harda,Khirkiya Tahsil,MADHYA PRADESH,0101000020E61000000583F4FF3C3753407A08EFE776293640
